chromosome,start,end,name,strand,gene
3,95929282,95945635,ENSMUST00000169426.6,+,Anp32e
3,95929324,95945442,ENSMUST00000171368.6,+,Anp32e
3,95929385,95947269,ENSMUST00000168106.6,+,Anp32e
3,95929581,95945318,ENSMUST00000170125.1,+,Anp32e
3,95940085,95942565,ENSMUST00000196705.1,+,RP23-49O17.4
3,95988428,95996001,ENSMUST00000015889.8,-,Plekho1
3,95999831,96058466,ENSMUST00000015891.5,-,Vps45
3,96104526,96161129,ENSMUST00000035519.10,+,Otud7b
3,96104526,96161129,ENSMUST00000090785.7,+,Otud7b
3,96107086,96161129,ENSMUST00000098849.2,+,Otud7b
3,96162003,96171718,ENSMUST00000054356.14,+,Mtmr11
3,96167463,96172414,ENSMUST00000180958.1,-,Gm17690
3,96172331,96177564,ENSMUST00000076372.4,+,Sf3b4
3,96176360,96176487,ENSMUST00000122737.1,+,Gm22027
3,96181150,96195521,ENSMUST00000035371.8,+,Sv2a
3,96196587,96197586,ENSMUST00000016087.3,-,Bola1
3,96196587,96198489,ENSMUST00000107099.6,-,Bola1
3,96196862,96219709,ENSMUST00000177442.1,-,Bola1
3,96209626,96220168,ENSMUST00000148335.1,-,Gm15444
3,96219864,96220308,ENSMUST00000073115.4,+,Hist2h2ab
3,96220360,96220880,ENSMUST00000090782.3,-,Hist2h2ac
3,96220500,96220641,ENSMUST00000197012.1,+,AC125099.2
3,96221118,96223738,ENSMUST00000090781.7,+,Hist2h2be
3,96238107,96239127,ENSMUST00000167403.3,-,Hist2h3c2
3,96239392,96241819,ENSMUST00000176760.1,+,Gm20632
3,96239748,96240276,ENSMUST00000074976.7,-,Hist2h2aa2
3,96239867,96240005,ENSMUST00000198228.1,+,AC125099.3
3,96243549,96246380,ENSMUST00000176742.1,-,Gm20633
3,96245496,96246082,ENSMUST00000078756.6,+,Hist2h2aa1
3,96245553,96248509,ENSMUST00000090779.3,+,Gm20634
3,96245825,96245963,ENSMUST00000197780.1,-,AC125099.1
3,96246684,96248504,ENSMUST00000176059.1,+,Hist2h3c1
3,96254618,96256277,ENSMUST00000176275.1,-,Gm20627
3,96261681,96263311,ENSMUST00000171473.2,-,Hist2h4
3,96263784,96265386,ENSMUST00000193036.1,+,Gm38227
3,96267074,96270289,ENSMUST00000177363.1,-,Gm20628
3,96268653,96269141,ENSMUST00000098843.2,+,Hist2h3b
3,96269720,96279001,ENSMUST00000051089.3,+,Hist2h2bb
3,96269751,96270132,ENSMUST00000177113.1,+,Hist2h2bb
3,96282908,96293969,ENSMUST00000029748.6,-,Fcgr1
3,96328424,96328590,ENSMUST00000102024.1,+,Gm24830
3,96345286,96358424,ENSMUST00000199348.3,+,Platr30
3,96348626,96357094,ENSMUST00000181531.1,-,Gm26553
3,96359952,96360117,ENSMUST00000178250.1,-,Rnu1b1
3,96374020,96374185,ENSMUST00000178073.1,+,Rnu1b2
3,96375645,96388864,ENSMUST00000180437.6,-,Gm17575
3,96377032,96385523,ENSMUST00000180927.1,+,Gm26689
3,96401149,96402014,ENSMUST00000181412.1,-,4930477E14Rik
3,96402380,96402948,ENSMUST00000180455.1,+,Gm26654
3,96414436,96414859,ENSMUST00000082862.1,-,Terc
3,96422732,96422897,ENSMUST00000083374.2,+,Gm24136
3,96433787,96452306,ENSMUST00000093126.9,-,BC107364
3,96433787,96452306,ENSMUST00000098841.3,-,BC107364
3,96450445,96450611,ENSMUST00000083360.1,+,Gm26232
3,96458208,96470656,ENSMUST00000196120.1,+,RP23-404J7.10
3,96460023,96460189,ENSMUST00000083839.1,-,Rnu1b6
3,96464071,96466924,ENSMUST00000197685.1,-,RP23-404J7.9
3,96485160,96485277,ENSMUST00000183561.1,+,Gm28001
3,96486554,96486719,ENSMUST00000177643.1,-,Gm25890
3,96488728,96488893,ENSMUST00000178300.1,+,Gm22614
3,96525171,96529210,ENSMUST00000049208.10,+,Hfe2
3,96555787,96566801,ENSMUST00000107095.2,-,Gm15441
3,96557956,96561883,ENSMUST00000074519.11,+,Txnip
3,96557959,96561857,ENSMUST00000049093.7,+,Txnip
3,96576983,96580663,ENSMUST00000148290.1,+,Gm16253
3,96577871,96594181,ENSMUST00000091924.8,-,Polr3gl
3,96578501,96594159,ENSMUST00000145001.1,-,Polr3gl
3,96596635,96599775,ENSMUST00000058943.7,+,Ankrd34a
3,96601148,96626171,ENSMUST00000062058.4,+,Lix1l
3,96629932,96633791,ENSMUST00000048915.9,+,Rbm8a
3,96629939,96633791,ENSMUST00000196456.3,+,Rbm8a
3,96629939,96633791,ENSMUST00000198027.3,+,Rbm8a
3,96630196,96633791,ENSMUST00000200647.1,+,Rbm8a
3,96635429,96645366,ENSMUST00000118557.6,+,Pex11b
3,96635473,96653101,ENSMUST00000137564.4,+,Pex11b
3,96635671,96644726,ENSMUST00000048766.13,+,Pex11b
3,96635832,96644726,ENSMUST00000165842.2,+,Pex11b
3,96645583,96664513,ENSMUST00000119365.6,+,Itga10
3,96645583,96664519,ENSMUST00000029744.5,+,Itga10
3,96670130,96691032,ENSMUST00000048427.8,+,Ankrd35
3,96696383,96705962,ENSMUST00000107076.8,+,Pias3
3,96697082,96706070,ENSMUST00000064900.14,+,Pias3
3,96697116,96705973,ENSMUST00000107077.3,+,Pias3
3,96706066,96708547,ENSMUST00000200387.1,-,Nudt17
3,96706068,96708562,ENSMUST00000171249.4,-,Nudt17
3,96706167,96708539,ENSMUST00000029742.8,-,Nudt17
3,96711489,96727628,ENSMUST00000029741.7,-,Polr3c
3,96711522,96727441,ENSMUST00000154679.6,-,Polr3c
3,96723419,96727454,ENSMUST00000141377.6,-,Polr3c
3,96723422,96727475,ENSMUST00000125183.1,-,Polr3c
3,96724264,96724400,ENSMUST00000083735.1,-,Gm22581
3,96724525,96725320,ENSMUST00000197075.1,-,RP23-204O17.4
3,96727663,96791152,ENSMUST00000029740.12,+,Rnf115
3,96784324,96784846,ENSMUST00000197286.1,+,RP23-395B13.2
3,96798762,96829351,ENSMUST00000107074.6,-,Cd160
3,96798762,96829351,ENSMUST00000165991.6,-,Cd160
3,96800154,96814521,ENSMUST00000047702.7,-,Cd160
3,96829825,96832096,ENSMUST00000145865.2,-,4930442L01Rik
3,96830075,96870926,ENSMUST00000058865.12,+,Pdzk1
3,96832153,96870746,ENSMUST00000107070.6,+,Pdzk1
3,96832170,96870472,ENSMUST00000107069.6,+,Pdzk1
3,96868280,96905346,ENSMUST00000029738.12,-,Gpr89
3,96904692,97077416,ENSMUST00000199597.1,+,Gja5
3,96913565,96926020,ENSMUST00000062944.6,-,Gja8
3,96998721,97000771,ENSMUST00000200375.1,-,RP24-86K23.1
3,97032415,97053634,ENSMUST00000072600.6,+,Gja5
3,97046655,97092785,ENSMUST00000197696.1,-,RP23-97A19.1
3,97140551,97140661,ENSMUST00000157886.1,-,Gm24435
3,97158776,97176574,ENSMUST00000090759.4,+,Acp6
3,97203661,97227364,ENSMUST00000046521.12,-,Bcl9
3,97204627,97216507,ENSMUST00000166341.1,-,Bcl9
3,97262354,97265646,ENSMUST00000199972.1,+,RP23-394K8.5
3,97273875,97275064,ENSMUST00000198200.1,-,RP23-394K8.3
3,97410216,97411179,ENSMUST00000060912.3,-,Olfr1402
3,97410216,97411179,ENSMUST00000199297.1,+,RP23-290C4.1
3,97560741,97610203,ENSMUST00000029730.4,-,Chd1l
3,97609931,97613836,ENSMUST00000198613.1,+,RP24-316D12.2
3,97628803,97655282,ENSMUST00000107050.6,+,Fmo5
3,97628837,97652554,ENSMUST00000029729.13,+,Fmo5
3,97628856,97652604,ENSMUST00000107049.1,+,Fmo5
3,97658211,97673812,ENSMUST00000045743.11,+,Prkab2
3,97673030,97674694,ENSMUST00000166227.2,-,Gm17651
3,97689823,97888707,ENSMUST00000168438.7,-,Pde4dip
3,97689864,97888707,ENSMUST00000090750.10,-,Pde4dip
3,97690508,97690562,ENSMUST00000184178.1,-,Mir7225
3,97730338,97736166,ENSMUST00000198557.1,+,RP24-124P9.3
3,97730528,97733073,ENSMUST00000200435.1,+,RP24-124P9.3
3,97738853,97768009,ENSMUST00000045243.13,-,Pde4dip
3,97892230,97901089,ENSMUST00000127317.1,-,Gm15999
3,97901189,97923276,ENSMUST00000029476.7,+,Sec22b
3,97901224,97907664,ENSMUST00000130620.1,+,Sec22b
3,97901226,97915211,ENSMUST00000122288.1,+,Sec22b
3,97930172,97967018,ENSMUST00000098828.1,+,Gm5544
3,98013537,98150361,ENSMUST00000079812.7,+,Notch2
3,98030686,98035807,ENSMUST00000199630.1,+,RP23-97M20.1
3,98121587,98124650,ENSMUST00000200084.1,+,RP23-3C4.2
3,98160659,98164169,ENSMUST00000050342.4,+,Adam30
3,98222155,98236748,ENSMUST00000029469.4,+,Reg4
3,98280434,98310732,ENSMUST00000120541.6,+,Hmgcs2
3,98280434,98310738,ENSMUST00000090746.2,+,Hmgcs2
3,98286987,98290056,ENSMUST00000196040.1,+,RP23-348H21.2
3,98313169,98339990,ENSMUST00000065793.10,-,Phgdh
3,98382480,98431951,ENSMUST00000056096.13,+,Zfp697
3,98382547,98431707,ENSMUST00000178372.1,+,Zfp697
3,98445674,98457126,ENSMUST00000167753.6,-,Gm4450
3,98447197,98448976,ENSMUST00000187850.1,-,RP23-381G13.3
3,98499070,98510035,ENSMUST00000179429.4,-,Hsd3b4
3,98499081,98510514,ENSMUST00000196861.1,-,Hsd3b4
3,98552541,98563506,ENSMUST00000186215.5,-,Gm10681
3,98552552,98563985,ENSMUST00000058728.8,-,Gm10681
3,98552552,98588807,ENSMUST00000178221.3,-,Gm10681
3,98618633,98630252,ENSMUST00000044094.5,-,Hsd3b5
3,98709254,98724543,ENSMUST00000107022.6,-,Hsd3b2
3,98711106,98724531,ENSMUST00000107021.6,-,Hsd3b2
3,98711505,98716560,ENSMUST00000177651.1,-,Hsd3b2
3,98741522,98763127,ENSMUST00000107018.6,-,Hsd3b3
3,98741523,98753465,ENSMUST00000090743.11,-,Hsd3b3
3,98741523,98753465,ENSMUST00000094050.9,-,Hsd3b3
3,98741523,98763053,ENSMUST00000107019.6,-,Hsd3b3
3,98805503,98814443,ENSMUST00000029463.11,-,Hsd3b6
3,98805504,98811108,ENSMUST00000170847.1,-,Hsd3b6
3,98852193,98859794,ENSMUST00000107016.8,-,Hsd3b1
3,98852195,98859794,ENSMUST00000029465.9,-,Hsd3b1
3,98874520,98893239,ENSMUST00000029464.8,-,Hao2
3,98937648,98941256,ENSMUST00000155540.2,-,5730437C11Rik
3,99049821,99053744,ENSMUST00000155224.2,+,Gm12440
3,99113154,99113283,ENSMUST00000083775.1,-,Gm22341
3,99124185,99124302,ENSMUST00000158259.1,-,Gm24216
3,99141067,99220203,ENSMUST00000004343.5,+,Wars2
3,99141095,99216601,ENSMUST00000198044.1,+,Wars2
3,99144602,99148954,ENSMUST00000196770.1,+,RP23-200E11.1
3,99199343,99199453,ENSMUST00000184617.1,-,Mir6481
3,99206421,99209884,ENSMUST00000197309.1,+,RP23-200E11.2
3,99253759,99354259,ENSMUST00000029462.8,+,Tbx15
3,99254697,99261285,ENSMUST00000196228.1,-,RP23-200E11.4
3,99707739,99707847,ENSMUST00000082956.1,-,Gm22505
3,99885416,100143322,ENSMUST00000164539.1,+,Spag17
3,100100683,100106895,ENSMUST00000145279.7,-,Spag17os
3,100102658,100106895,ENSMUST00000137776.2,-,Spag17os
3,100138179,100162407,ENSMUST00000052120.12,-,Wdr3
3,100162380,100206981,ENSMUST00000029459.8,+,Gdap2
3,100162517,100202470,ENSMUST00000106997.1,+,Gdap2
3,100303287,100303364,ENSMUST00000082639.1,+,Gm25802
3,100426438,100437754,ENSMUST00000152827.1,+,4930406D18Rik
3,100437833,100439138,ENSMUST00000199065.1,+,RP23-335A19.3
3,100468056,100489324,ENSMUST00000061455.8,-,Fam46c
3,100489663,100523920,ENSMUST00000122898.1,+,Gm12474
3,100497428,100500125,ENSMUST00000199168.1,+,RP23-356K2.5
3,100562207,100685503,ENSMUST00000008907.12,-,Man1a2
3,100582313,100587527,ENSMUST00000197836.1,-,RP23-356K2.6
3,100624901,100627022,ENSMUST00000199953.1,-,RP23-267O21.4
3,100627296,100630944,ENSMUST00000200265.1,-,RP23-267O21.3
3,100678291,100680094,ENSMUST00000195967.1,-,RP23-267O21.2
3,100692705,100700084,ENSMUST00000198003.1,+,RP23-267O21.5
3,100738451,100738713,ENSMUST00000157134.1,-,Gm23465
3,100825458,100896922,ENSMUST00000054791.8,+,Vtcn1
3,100922201,100931702,ENSMUST00000094048.8,+,Trim45
3,100922474,100934011,ENSMUST00000037409.11,+,Trim45
3,100922492,100936920,ENSMUST00000106980.7,+,Trim45
3,100922911,100932057,ENSMUST00000134993.2,+,Trim45
3,100938859,100969663,ENSMUST00000076941.10,-,Ttf2
3,100993528,101029556,ENSMUST00000147399.7,-,Cd101
3,100993531,101022176,ENSMUST00000167086.1,-,Cd101
3,101040231,101110278,ENSMUST00000102694.3,-,Ptgfrn
3,101084591,101087393,ENSMUST00000200367.1,-,RP23-434L7.5
3,101275898,101287939,ENSMUST00000029456.4,-,Cd2
3,101377082,101463059,ENSMUST00000043983.9,+,Igsf3
3,101378337,101460156,ENSMUST00000195164.1,+,Igsf3
3,101407792,101409997,ENSMUST00000197514.1,+,RP23-347G20.4
3,101411538,101412610,ENSMUST00000198414.1,+,RP23-347G20.5
3,101424614,101425653,ENSMUST00000199431.1,-,RP23-347G20.6
3,101425273,101426936,ENSMUST00000196233.1,-,RP23-347G20.6
3,101576218,101604684,ENSMUST00000036493.7,-,Atp1a1
3,101580303,101581055,ENSMUST00000197360.1,-,RP23-103P11.2
3,101595809,101597130,ENSMUST00000200347.1,-,RP23-103P11.1
3,101691788,101699632,ENSMUST00000196442.1,+,RP24-115G23.1
3,101748123,101750009,ENSMUST00000199434.1,+,RP24-115G23.2
3,101813075,101836223,ENSMUST00000061831.9,-,Mab21l3
3,101813682,101848959,ENSMUST00000118411.1,-,Mab21l3
3,101855775,101924393,ENSMUST00000106928.8,-,Slc22a15
3,101858929,101924449,ENSMUST00000190824.5,-,Slc22a15
3,102010075,102014717,ENSMUST00000196324.1,+,Nhlh2
3,102010145,102015492,ENSMUST00000066187.5,+,Nhlh2
3,102010154,102014506,ENSMUST00000198675.1,+,Nhlh2
3,102086414,102146514,ENSMUST00000029454.10,+,Casq2
3,102086545,102146514,ENSMUST00000165540.7,+,Casq2
3,102129937,102131222,ENSMUST00000196994.1,+,RP24-89C11.1
3,102134614,102137496,ENSMUST00000197326.1,+,RP24-89C11.2
3,102153582,102204693,ENSMUST00000029453.11,-,Vangl1
3,102156716,102203963,ENSMUST00000159388.6,-,Vangl1
3,102158182,102203963,ENSMUST00000168312.6,-,Vangl1
3,102203955,102206266,ENSMUST00000160105.1,+,Gm16160
3,102249668,102250265,ENSMUST00000198375.1,+,RP23-191N23.1
3,102262404,102445132,ENSMUST00000196720.3,+,RP23-63A19.1
3,102262521,102288771,ENSMUST00000198712.3,+,RP23-63A19.1
3,102369161,102370937,ENSMUST00000199507.1,+,RP24-409P22.1
3,102469918,102520848,ENSMUST00000035952.4,+,Ngf
3,102469927,102521013,ENSMUST00000106925.7,+,Ngf
3,102488693,102520995,ENSMUST00000198644.1,+,Ngf
3,102491341,102494247,ENSMUST00000197086.1,+,RP23-63A19.3
3,102599372,102601593,ENSMUST00000197163.1,+,RP24-89D17.1
3,102714251,102715516,ENSMUST00000198349.1,+,RP23-183L19.1
3,102720230,102735417,ENSMUST00000146624.1,-,Tspan2os
3,102734528,102772292,ENSMUST00000029451.10,+,Tspan2
3,102734956,102769021,ENSMUST00000196611.3,+,Tspan2
3,102735214,102769205,ENSMUST00000119902.4,+,Tspan2
3,102777397,102782674,ENSMUST00000029450.8,-,Tshb
3,102777397,102782714,ENSMUST00000172026.6,-,Tshb
3,102777406,102782718,ENSMUST00000170856.4,-,Tshb
3,102777418,102782674,ENSMUST00000200041.3,-,Tshb
3,102777445,102782483,ENSMUST00000197322.1,-,Tshb
3,102783178,102784789,ENSMUST00000197999.1,-,RP23-183L19.3
3,102818498,102936100,ENSMUST00000029448.9,-,Sycp1
3,102818740,102936100,ENSMUST00000196988.3,-,Sycp1
3,102939657,102964133,ENSMUST00000058899.11,-,Nr1h5
3,102940869,102958383,ENSMUST00000196135.1,-,Nr1h5
3,102940869,102958383,ENSMUST00000196983.3,-,Nr1h5
3,102951948,102952113,ENSMUST00000083774.1,-,Gm22826
3,102995707,103008459,ENSMUST00000029447.10,+,Sike1
3,102995794,103002194,ENSMUST00000119450.1,+,Sike1
3,103020425,103058186,ENSMUST00000029446.11,+,Csde1
3,103020606,103057991,ENSMUST00000198180.3,+,Csde1
3,103020611,103057149,ENSMUST00000197827.3,+,Csde1
3,103020612,103057804,ENSMUST00000199240.3,+,Csde1
3,103020612,103058186,ENSMUST00000199420.3,+,Csde1
3,103020619,103057702,ENSMUST00000199571.3,+,Csde1
3,103020663,103057804,ENSMUST00000197488.3,+,Csde1
3,103058284,103067914,ENSMUST00000029445.11,+,Nras
3,103058366,103064399,ENSMUST00000200069.3,+,Nras
3,103071173,103072492,ENSMUST00000196302.1,+,RP23-106G24.2
3,103074013,103099720,ENSMUST00000090715.11,+,Ampd1
3,103074021,103099714,ENSMUST00000155034.4,+,Ampd1
3,103082875,103083175,ENSMUST00000158450.1,+,Gm23820
3,103096745,103097826,ENSMUST00000198198.1,+,RP24-409D4.3
3,103102603,103169769,ENSMUST00000173206.6,+,Dennd2c
3,103127555,103169738,ENSMUST00000172288.2,+,Dennd2c
3,103171654,103179152,ENSMUST00000005830.13,+,Bcas2
3,103279292,103358775,ENSMUST00000029444.11,+,Trim33
3,103279878,103355562,ENSMUST00000106860.4,+,Trim33
3,103332142,103334383,ENSMUST00000198850.1,+,RP23-70G12.3
3,103392932,103393034,ENSMUST00000158404.1,+,Gm25009
3,103427436,103427543,ENSMUST00000083855.1,+,Gm25869
3,103445696,103445800,ENSMUST00000083095.1,-,Gm25199
3,103575230,103630946,ENSMUST00000121834.6,+,Syt6
3,103575280,103635179,ENSMUST00000090697.9,+,Syt6
3,103576125,103635178,ENSMUST00000117221.7,+,Syt6
3,103576141,103627556,ENSMUST00000118117.6,+,Syt6
3,103576141,103645569,ENSMUST00000118563.2,+,Syt6
3,103601942,103603202,ENSMUST00000199589.1,+,RP23-184N6.1
3,103643953,103646068,ENSMUST00000117271.2,-,Atg4a-ps
3,103666541,103666627,ENSMUST00000122559.1,-,Gm25325
3,103731664,103738001,ENSMUST00000029440.9,-,Olfml3
3,103731679,103732553,ENSMUST00000169286.1,-,Olfml3
3,103739365,103746376,ENSMUST00000106852.1,+,Gm10964
3,103739814,103791563,ENSMUST00000118317.6,-,Hipk1
3,103743561,103791075,ENSMUST00000106845.7,-,Hipk1
3,103743659,103791256,ENSMUST00000029438.13,-,Hipk1
3,103765694,103767116,ENSMUST00000198162.1,-,RP24-559G13.2
3,103771972,103789402,ENSMUST00000123155.6,+,Gm15886
3,103781913,103782979,ENSMUST00000196896.1,-,Gm16520
3,103800604,103809378,ENSMUST00000063502.11,-,Dclre1b
3,103800604,103809444,ENSMUST00000029435.13,-,Dclre1b
3,103801088,103809411,ENSMUST00000106834.6,-,Dclre1b
3,103803135,103808439,ENSMUST00000145893.1,+,Gm15471
3,103805933,103809389,ENSMUST00000106832.1,-,Dclre1b
3,103809519,103822023,ENSMUST00000076599.6,+,Ap4b1
3,103809572,103838648,ENSMUST00000199710.1,+,Ap4b1
3,103809592,103821828,ENSMUST00000106824.6,+,Ap4b1
3,103809599,103822023,ENSMUST00000106823.6,+,Ap4b1
3,103809627,103822025,ENSMUST00000047285.5,+,Ap4b1
3,103809835,103821761,ENSMUST00000200377.3,+,Ap4b1
3,103832600,103838648,ENSMUST00000062945.10,+,Bcl2l15
3,103832770,103854618,ENSMUST00000106822.1,+,Bcl2l15
3,103860276,103912247,ENSMUST00000029433.8,+,Ptpn22
3,103863165,103864423,ENSMUST00000141652.1,+,Gm15472
3,103864705,103866797,ENSMUST00000198971.1,+,RP24-180F7.2
3,103914119,103966613,ENSMUST00000051139.11,+,Rsbn1
3,103914150,103966636,ENSMUST00000068879.9,+,Rsbn1
3,103964535,103968581,ENSMUST00000160110.1,-,Phtf1os
3,103968109,104007488,ENSMUST00000117150.6,+,Phtf1
3,103968257,104007488,ENSMUST00000063717.12,+,Phtf1
3,103968367,104007490,ENSMUST00000055425.13,+,Phtf1
3,103968445,104007490,ENSMUST00000090685.9,+,Phtf1
3,104013258,104220374,ENSMUST00000064371.12,-,Magi3
3,104013624,104220103,ENSMUST00000121198.6,-,Magi3
3,104016468,104220238,ENSMUST00000122303.1,-,Magi3
3,104056999,104058141,ENSMUST00000199859.1,-,RP24-535M14.2
3,104078434,104079502,ENSMUST00000197819.1,-,RP24-535M14.1
3,104092380,104092482,ENSMUST00000157391.1,+,Gm23830
3,104095443,104097880,ENSMUST00000199071.1,-,RP23-314M6.1
3,104114038,104115695,ENSMUST00000198104.1,-,RP23-333I5.9
3,104135784,104140001,ENSMUST00000199515.1,-,RP23-333I5.7
3,104144198,104145855,ENSMUST00000196117.1,-,RP23-333I5.6
3,104149755,104151705,ENSMUST00000200312.1,-,RP23-333I5.5
3,104155532,104156248,ENSMUST00000196427.1,-,RP23-333I5.4
3,104163923,104167200,ENSMUST00000198446.1,-,RP23-333I5.3
3,104180611,104183041,ENSMUST00000197378.1,-,RP23-333I5.2
3,104187102,104190193,ENSMUST00000199995.1,-,RP23-333I5.1
3,104201109,104201225,ENSMUST00000157854.1,+,Gm23077
3,104350634,104366613,ENSMUST00000056145.2,-,Gm5546
3,104409160,104417535,ENSMUST00000199205.1,+,RP23-357D17.5
3,104453979,104511840,ENSMUST00000046316.9,-,Lrig2
3,104453980,104511828,ENSMUST00000199070.3,-,Lrig2
3,104457127,104511856,ENSMUST00000198332.1,-,Lrig2
3,104470659,104476730,ENSMUST00000199385.1,-,RP23-357D17.4
3,104499319,104501607,ENSMUST00000199690.1,-,RP23-357D17.3
3,104510098,104511313,ENSMUST00000196088.1,-,RP23-38L11.4
3,104601157,104601239,ENSMUST00000122704.1,-,Gm26091
3,104638667,104658462,ENSMUST00000046212.1,+,Slc16a1
3,104642993,104645857,ENSMUST00000196766.1,+,RP23-38L11.1
3,104646240,104647643,ENSMUST00000199375.1,+,RP23-38L11.2
3,104661342,104664139,ENSMUST00000187838.1,-,Gm29561
3,104667031,104670010,ENSMUST00000191526.1,-,Gm29560
3,104700869,104700959,ENSMUST00000158827.1,+,Gm24223
3,104706584,104710910,ENSMUST00000190305.1,+,Gm29572
3,104753122,104773270,ENSMUST00000199762.1,-,RP24-503L4.2
3,104767405,104777547,ENSMUST00000139783.1,-,Fam19a3
3,104781055,104786018,ENSMUST00000002298.6,+,Ppm1j
3,104788374,104794282,ENSMUST00000196817.3,+,Rhoc
3,104788887,104794459,ENSMUST00000002303.10,+,Rhoc
3,104789033,104794344,ENSMUST00000106787.6,+,Rhoc
3,104789057,104794051,ENSMUST00000176347.4,+,Rhoc
3,104794835,104818242,ENSMUST00000002297.10,-,Mov10
3,104794835,104818305,ENSMUST00000168015.6,-,Mov10
3,104794835,104818563,ENSMUST00000106775.6,-,Mov10
3,104794835,104818563,ENSMUST00000166979.6,-,Mov10
3,104822778,104864505,ENSMUST00000094028.8,-,Capza1
3,104826329,104827904,ENSMUST00000197199.1,-,RP24-503L4.4
3,104836429,104838183,ENSMUST00000196955.1,-,RP24-503L4.3
3,104864502,104926860,ENSMUST00000106769.6,+,St7l
3,104864502,104930064,ENSMUST00000059271.11,+,St7l
3,104865066,104927770,ENSMUST00000200132.3,+,St7l
3,104945271,104961921,ENSMUST00000029429.5,-,Wnt2b
3,104957441,104958373,ENSMUST00000200502.1,-,RP24-274H19.3
3,104994031,105004005,ENSMUST00000198827.1,+,RP24-274H19.5
3,105001914,105053146,ENSMUST00000077548.10,-,Cttnbp2nl
3,105001916,105052951,ENSMUST00000098763.5,-,Cttnbp2nl
3,105066843,105078806,ENSMUST00000070584.4,+,4930564D02Rik
3,105441594,105451727,ENSMUST00000143893.1,-,Kcnd3os
3,105448188,105452955,ENSMUST00000130683.1,-,Kcnd3os
3,105452329,105674002,ENSMUST00000098761.8,+,Kcnd3
3,105453085,105669460,ENSMUST00000118360.6,+,Kcnd3
3,105458781,105669309,ENSMUST00000079169.4,+,Kcnd3
3,105502906,105504846,ENSMUST00000200070.1,+,RP23-443O1.1
3,105678269,105687574,ENSMUST00000090680.9,-,Ddx20
3,105704598,105720842,ENSMUST00000066610.7,+,Fam212b
3,105705457,105718156,ENSMUST00000098273.2,+,Fam212b
3,105725900,105727147,ENSMUST00000198060.1,-,RP24-500I24.6
3,105727266,105801336,ENSMUST00000090678.9,-,Rap1a
3,105728642,105801285,ENSMUST00000197094.3,-,Rap1a
3,105732443,105733877,ENSMUST00000198544.1,-,RP24-500I24.4
3,105766965,105770197,ENSMUST00000200120.1,-,RP24-500I24.3
3,105782874,105785027,ENSMUST00000199706.1,-,RP24-500I24.2
3,105787632,105789321,ENSMUST00000197991.1,-,RP24-500I24.5
3,105815539,105817356,ENSMUST00000200182.3,+,RP24-500I24.7
3,105870857,105908353,ENSMUST00000164730.1,+,Adora3
3,105870906,105924036,ENSMUST00000010279.8,+,Tmigd3
3,105904420,105908926,ENSMUST00000000574.2,+,Adora3
3,105914135,105924039,ENSMUST00000198080.3,+,Tmigd3
3,105914135,105924042,ENSMUST00000199977.1,+,Tmigd3
3,105924357,105932664,ENSMUST00000098758.3,-,I830077J02Rik
3,105942697,105960099,ENSMUST00000118209.6,-,Atp5f1
3,105959368,105969760,ENSMUST00000010278.10,+,Wdr77
3,105959502,105984600,ENSMUST00000167642.6,+,RP23-169H9.3
3,105973710,105987423,ENSMUST00000000573.7,+,Ovgp1
3,105996956,106014646,ENSMUST00000010280.9,-,Pifo
3,105996965,106001497,ENSMUST00000066319.7,-,Pifo
3,106001560,106017539,ENSMUST00000198855.1,+,RP23-169H9.6
3,106007864,106009387,ENSMUST00000197165.1,-,RP23-169H9.5
3,106017131,106032814,ENSMUST00000200146.1,-,Chil5
3,106113228,106132120,ENSMUST00000079132.10,+,Chia1
3,106147553,106167564,ENSMUST00000063062.8,-,Chil3
3,106201489,106219507,ENSMUST00000082219.5,-,Chil4
3,106387383,106406182,ENSMUST00000029510.8,-,Chil6
3,106478282,106480868,ENSMUST00000191737.1,+,Gm38244
3,106481981,106485913,ENSMUST00000190356.1,-,2010016I18Rik
3,106481999,106483834,ENSMUST00000189683.1,-,2010016I18Rik
3,106482430,106503030,ENSMUST00000029508.9,+,Dennd2d
3,106486049,106501042,ENSMUST00000183271.1,+,Dennd2d
3,106502259,106547802,ENSMUST00000068301.9,-,Cept1
3,106502982,106547582,ENSMUST00000121231.6,-,Cept1
3,106502982,106547731,ENSMUST00000039153.12,-,Cept1
3,106547797,106575890,ENSMUST00000067630.11,+,Dram2
3,106547863,106574845,ENSMUST00000121034.6,+,Dram2
3,106547871,106574845,ENSMUST00000029507.11,+,Dram2
3,106567604,106569636,ENSMUST00000197233.1,+,RP23-164N7.3
3,106589259,106590862,ENSMUST00000192296.1,+,Gm38271
3,106684986,106735904,ENSMUST00000098751.8,+,Lrif1
